content,label
우와! 정말좋은앱 이네요 ㅎ 피드백 할것도 없이 넘완벽한 앱 이에요 ㅎ,1
좋아요~배달시간도 메모가능해서 편해요,1
배달도 빠르고 맛있네요 혼자시켜먹기도 좋구,1
처음 주문해 봤는데 배달도 잘오고 만족합니다.,1
좋아요~ 구체적으로 시스템이 되어 있네요~ 매우 만족합니다~^,1
다른 배달 앱보다 음식점 수가 월등히 많고 보기도 쉬움,1
정말 유용한 배달앱이네요 잘이용하고 있습니다^,1
언제든 빠른배달과친절한응대감사합니다.,1
쿠폰 이용해서 저렴하게 먹을수있고 편리하고 좋아요,1
요기요 쓰다가 처음 가용하는데 맛집배달이 되어 좋습니다~!,1
배달주문 편리하고 리뷰도 도움이 되네요,1
요기요보다훨씬좋아요 점심시간에도 앱이 잘되고 좋아요,1
야외에서도 배달하기가 편하고 좋아요,1
검색기능만 좀 더 좋으면 참 좋을텐딩,1
배달음식 주문하기에 편한것만은 확실하네요.,1
빨리 편하게 시켜먹을 수 있는 좋은 앱 입니다~^,1
"편리한 배달, 많은 할인 서비스굿!",1
주문 배달까지 볼수있어서 편리하네요,1
카테고리별 음식이 나눠져있고 주문이 편리해서 만족합니다.,1
점점 많은게 늘어나서 좀 지저분한게 아쉬워요,1
신속 정확 백퍼 만족합니다 배달의 만족! 이네요,1
첨사용해봤는데 괜찮아서 자주 사용할꺼같아요~,1
다른 배달어플보다 주문하기가 편해서 좋네요,1
타 앱을 오랜시간 쓰다가 배민은 연구를 많이하네요. 잘 쓰고 있습니다.,1
강추! 맛도 가격도 완전 만족합니다🎶,1
주변 음식점 거의 배달되니 편하고 좋네요,1
편하고 빨리 주문 배달되서 좋네요,1
오 오늘 첨 사용해보는대 정말 간단하고 편하내요,1
너무편리하고다양한메뉴가한눈에.,1
쿠폰도 자주주고 할인도 많이하고 넘좋아요,1
정확한 배달과 다양한 메뉴,1
모든면에서 배달앱중에 최고인것 같네요 !,1
할인을 자주해서 저렴한 가격에 행복할 수있어요,1
확실히 다른 앱보다 가게들이 많아서 마음에듬,1
할인도 많이 해주고 배달도 빠르네요,1
업뎃이 계속 안되는 이유는 멀까요? 계속 빙글빙글 돌기만 해요ㆍ,1
빠르고 싸고 맛있게 잘 먹었어요. 정말 편리하네요.,1
처음 사용해보는대 배달도 빠르고 좋아요,1
빠른배송이라서 배고플때 시켜먹기 딱이에요,1
찾기쉽고 주문하기 편해서 좋아요,1
배달의종류 폭이 많이 넓어져 좋네요.,1
배달맛집! 주변 지인들 추천 해주고 싶은~♡,1
편리한 어플 만들어주셔서 잘 사용하고 있습니다,1
다 좋은데 수저 없는데 체크 자꾸 깜빡합니다 설정 해놓을수있게 해주세요,1
배민페이 빠르고 좋은데 비밀번호말고 지문설정도 있었으면 좋겠어요,1
편리합니다. 음식사진도있음 좋겟네요.,1
신속 정확(음식물의 상태보존) 배민 캡이다^@ 더구나 첫이용 만원 할인.대박~,1
앱설치 쉽고 편리하게 되어있어요,1
게르만 민족 역시 독일의 기술력이란.정말 편하게 잘쓰고 있습니다.,1
편하고 좋네요 다른포인트도 많이 적용부탁드립니다,1
자주애용하는데 이만한 배달어플은 없는거같네요,1
항상 어느장소.어떤때여도 잘이용하고있습니다,1
편리하구 평좋은데서 시키면 실패확률적어서 좋아요ㅎ,1
"편하고,메뉴 한눈에 보여서 좋았네요",1
편하게 잘쓰고 있지만 쿠폰에 너무 인색해요.,1
만족합니다. 가끔 쿠폰도 쓸수있어 저렴하게 먹을 수 있어요ㅎ,1
배달도 빠르고 맛도 좋앗습니다~,1
등록한번 해놓으니깐 편리하고 좋아요ㅎ,1
배달도 빨리 오고 편리해서 좋아요,1
빠르고 펼리해서 너무너무 좋아요 그리고 맛도 겐찬아요 ~^,1
좋아요.쿠폰사용도되고 포인트사용도되고 좋아요,1
"집에서 간단히 휴대폰으로 주문, 결제. 굿~",1
배민라이더스이용하니 새로운음식을 빨리 먹을수있어 좋았습니다,1
더욱더 좋은 가격과 정보 부탁합니다~,1
직접안가도 편하게 잘 시켜 먹을수 있는거 같아요,1
할인쿠폰으로 저렴하고 맛있게 잘 이용했습니다,1
앱에서 간편결제가 있어서 편하고 좋네요,1
확실이 어플을 사용하니 편리하고 좋네요,1
배달 만족합니다. 음식점 구성도 좋습니다~,1
생각보다 배달도 빠르고 친절했어요,1
배달의민족이 아니라 게르만민족이 됐제만 아주 잘 쓰고있습니다.,1
오랫동안 써본 결과로는 편리하고 좋아요,1
첨이라 서툴었지만 뭐든 해야 늘겠죠? 자주이용할듯~,1
배달도돼고음식도맜있고너무좋아요!,1
편하고 쿠폰도 만족해요 사용 잘 할께요,1
배달음식 시켜먹는데 너무 편하고 좋아요,1
통영시에 좀더 많은 맛집들이 등록 됐으면 좋겠어요,1
너무 편리하고 좋아요~동네맛집랭킹이 참 맘에 드네요,1
종류별로음식을검색할수있어좋네요.,1
좋네요 자주는 못 쓰지만 가끔씩 유용하게쓰고있어요,1
배달도 친절히 해주시고 맛도 최고입니다.,1
배달음식 시켜먹을때 유용하게 사용하고있습니다. 이벤트도 좋아요,1
주변 맛집 쉽게 찾을 수 있어 너무 좋아요~,1
토스 결제가 되서 별 5개! 배민+토스는 정말 간편하고 좋아요! 최고에요!,1
주문 간편하고 결제 편리해서 좋아요.,1
결제방식이 간단해서좋았어염 자주 이용하려구요,1
다른앱보다 다양한 메뉴들이 많고 좋습니다,1
멀리있는 아이들에게도 보낼수있어 좋고 제가도 사용하게 되는군요,1
편하고 머먹을지 고민할때는 더좋아요ㅎ 쿠폰도많구 ♡흥해라 배달의민족,1
너무 편리하고 괜찮네요😂 자주자주 이용할께요~😄,1
사용도 편하고 가능한 음식점도 많아서 좋음,1
할인이벤토도 많아서 늘 저렴히 먹을수있어서 좋아요,1
주문도 빠르고 다양한 음식이 있네요,1
진짜 편리해열 찾으러 가기 귀찮으시면 강추!,1
좋아요 골고루메뉴 다양해서 늘여기만 시켜요,1
리뷰순으로 봐봤자 리뷰 별 5개 달면 서비스 주는 업체들 때문에 진짜 사람들의 의견을 볼 수가 없음. 리뷰 달면 서비스 주는건 좋은데 별 5개 해야 서비스 준다고 하는 업체들 어그로 아닌가 이런건 단속해줌 참 좋은 앱인데.,1
배달도 편하고 빨리 와서 좋은데 배달팁이 너무 비싸요,1
좋습니다 신설아파트라 주변에 많이없긴하지만 배민이좋아요,1
편리해요 할인쿠폰많이 줬으면하는 아쉬움에 별하나빼요~,1
우동 너무맛있어용 볶음밥도생기면 자주먹을듯! ㅎ,1
인터페이스가 타앱보다 직관적이라 편했어요,1
배달료만 아니면 정말 만족하면서 쓸텐데요~,1
진작 사용할껄! 간편하고 쿠폰외에 제휴포인트 할인도 되니 좋네요~,1
쉽고 편하게 주문 할수 있어서. 좋아요,1
배민 평점보고 2번 주문 했는데 완전 맛있네요! 자주 이용할듯 하네요! 배민 라이더분들도 안전운행해주세요!,1
빠르고 편하게 어디서든 고를 수있어서 너무좋아요,1
결제간편하고 다양한정보가있어서좋아요,1
처음 앱사용 배달시켜봤는데 편하고좋네요~^,1
주변 배달음식점 책자안보고 주문하고 먹을수있어서 좋아요,1
요기요만 이용하다가 배달의 민족 써보는데 배민이 더 종류다양하고 좋아요,1
할인쿠폰도 주기적으로 받을 수 있고 잘 쓰고 있습니다,1
다양한 음식을 쉽게 접할수 있어서 좋네요,1
근처 배달이 어려웠는데 가능한 맛집을 연결해주니 좋아요,1
사용도 편리하고 다양한 할인 넘 조아요^,1
해외살다왔는데 사람들이 배민배민 해서 사용해보니 너무 편리한 어플인거같아요.,1
좀더많은 매장이있음좋겠지만~그래도 많이 만족해요^,1
회도 신선하고 푸짐하게 잘 먹었습니다 변치말고 계속 맛있게 부탁드려요^,1
깜짝 이벤트 에 감사드립니다. 하지만 준비가 부족하여 이벤트 참여하면서 골날뻔 했어요.ㅎ그만큼 '배민' 이용자가 많이 잇어서 그렇겠죠? 번창하세요,1
언젠가부터 배달의 민족의 실시간 정보를 보여주는 나우바가 제대로 작동하지 않아요,1
처음에는 어떠케 시키는지 몰라서 아빠가 해주셧는데 이제 제가 알게 되었어요 제가 초등학생인데 되게 쉽게 이해할수 있어서 좋아요♡,1
저렴한 가격으로 치느님을 먹었어요~^앞으로 자주자주 이용하겠습니다^,1
너무편하고 간단해서 좋네요👍 자주 사용하고 있습니다!,1
"배달 도착장소 주소 적고. 검색하면. 해당 주소지에 있는 매장이 뜨고, 주문도 돼서. 타지역에 사는 가족, 친구에게 배달 시켜 줄 수 있어서 편리해요~",1
각 메뉴별로 검색할수 있었으면 좋겠어요,1
완전 강추입니다. 너무맛잇게 잘먹엇습니다. 수고하세요,1
간편하게 사용하기 좋은 앱입니다.강추합니다 ~!,1
배달되는 음식점이 종류별로 않아서 좋네요,1
배달 음식점이 많이 등록되어서 편리했어요.,1
다른앱보다 메뉴도 다양하고 편해서 좋아요~♡,1
만나서 결제 가능 업소찾기 기능도 있으면 좋겠습니다,1
너무 시켜먹기 편해서 다이어트를 할 수가 없어요.,1
잘 이용하고 있어요 메뉴 볼 수 있어 조아요,1
가게 클릭해서 들어갔을때 내가쓴 리뷰가 있으면 표시가 되었으믄 무지 좋겠어요,1
좋네용 ㅎ 근데 결제에서 네이버 페이가 됬으면 너무좋겠네요 ㅎ 제가 마스터카드랑 비자카드가 없고 네이버 페이밖에 없어서 ㅠ 그리고 가끔씩 계산할때 현금밖에 없어서 배달을 못시켜먹기도해서요 ㅠ 제발 네이버페이가 됬으면 좋겠네요 ㅎ,1
요기요보다 음식점 많네요 하지만 요기요처럼 할인이벤트 많이했으면 좋겠네요,1
잘쓰고있습니다! 쿠폰주신거.결제가복잡해서못쓰고버렸네요.ㅜ,1
폰 바탕화면에 갔다가 다시들어오면 리셋되는 현상 없애주시길 바랍니다.,1
오늘주문하면서리뷰남기려고하는데왜자꾸글씨가안써지는지모르겠네요앱이오류인건지삭제하고다시설치해봅니다,1
더 많은 다양한 메뉴가 저희동래엔 없는게 아쉬워요,1
브랜드 음식점에는 기프트콘 사용가능하게 만들어주심 좋을것같네요.,1
배달음식 후기나 이런거 안하는데 이업체는 해도 댈듯요 매장한번 방문하고 십네요 번창하시고 변하지 마세요,1
쿠폰할인 되는 것도 좋고 이제까지 주문한 곳운 만족했습니다.,1
배달은 여기서 ! 휴대폰결제도 가능해서 짱 좋음,1
배달 앱중 제일 으뜸입니다~^ 보기도 쉽구요,1
배달 주문하기 심플하고 리뷰확인이 용이해서 좋네요~,1
배달 주문이 쉽고 검색기능도 좋다,1
굿! 편아히 잘쓰고 있는 앱입니다. 편리 하네요,1
오 유익하고 맛집을 쉽게 찾을 수 잇어 넘 좋음,1
편하고 좋아요. 전화주문보다 쿠폰도 챙겨주고,1
뭐 먹고 싶을때 시키기 좋은 어플 이고 전화 없이 주문해서 편합니다,1
주문도 쉽구 설명도 잘되어 있어서 좋아요,1
배민 좋네요. 할인도 많고 정보도 자세하고,1
쿠폰 잘 사용했고 편하게 잘이용 할 수 있는 것 같아요~,1
한신포차가 배달된다해서 깔았는데 오천원 할인쿠폰까지 . 감사합니다.,1
할일쿠폰 받아서 저렴하게 주문할 수 있어 좋아요,1
배달음식을 시키기에 전말 편리합니다.,1
검색창이 눈에 잘 보이는 위에 있었으면 좋겠어요,1
배달 주문하기 편한 앱이네요. 만족합니다.,1
한눈에 들어오고 메뉴 보기가 편함.,1
배달도착예정시간보다 빨리와서 좋네요^,1
배달시키기도 편하고 결제도 자유로워서 좋음,1
메뉴를 눌렀을때 그 메뉴드신분의 리뷰가 따로나오는 시스템이 있었으면좋겠어요,1
좋은 리뷰덕에 맛난 음식 먹을수 잇는 어플이라 도움이 많이되요~,1
편하고좋은데 배달시간예측은 안맞는것같아요,1
배달을 목적으로 사용하는 앱~ 쓰면서 불편한건 아직 모르겠습니다 번창하는 앱 되세요,1
할인이되지만 안되어있는 업체도 많음. 수도권은 잘 쓸지도?,1
생각보다 편리하고 배달하시는분들이 친절하시네요,1
"배달이 생각보다 빨라서 좋았고,맛있게 잘 먹었습니다~^",1
출출할때 시켜먹을것 생각날때 정말 유용하게 사용하고 있습니다.,1
지금도 좋지만 음식명으로도 가게가 검색되면 좋겠습니다.,1
항상 사용하던 사람들에게 혜택은 적고 신규유저한테만 혜택이 많이 가는듯.,1
푸짐하고 음식하나하나에 정성이 느껴지는 맛이었어요^소문대로 맛있네요,1
퀄리티 좋은 집 주변 음식점 쉽게 찾을 수 있어 좋아요^,1
다 좋은데 리뷰에서 볼 때 사람들이 소 중 대 무슨맛을 시켰는지 정확히 기재 되어 있는게 리뷰보기 편하고 도움 될 것 같아요,1
배달을 2일연속시켰는데 1시간있다 배송완료떠서 나갔더니 음식없고 식당에 연락했더니 하는말 라이더분이 5분전에픽업 했고 배민측에서 이쯤이면 도착해서 배송완료누른다고 하는데 사실인가요?,1
내가 모르는 우리집 주변의 맛집을 찾게 해줘서 고맙고 맛난걸 더 저렴하게 먹을수 있게 해주는 고마운 앱,1
배달의 민족 어플이 실행되지 않습니다. 어디서 지원을 받아야 할까요? 노트9 파이업데이트 후에 안됩니다.,1
맛집칸이따로있어보기편하고 배달시간표시이있어서좋네요,1
